Image_Name,Average_L*,Average_b*,Residual_Strength_HCl,Residual_Strength_NaCl,Residual_Strength_H2SO4,Residual_Strength_MgSO4
image_130.jpg,6.188704081917973,9.538116207904194,31.48274866720929,39.59293031679034,29.05411449694509,67.40121416362746
image_133.jpg,5.36384505025968,8.247879133774534,32.51147770054328,39.70209627487283,29.314176339286437,59.250236605868054
image_131.jpg,4.898240884592415,7.543397783792271,33.04277020458613,39.29862025926259,29.47619384847924,51.51050144475305
image_118.jpg,5.355440361973371,8.278529871996312,32.47143081386791,39.4891172301767,29.223210404178946,57.58183466823767
image_122.jpg,5.600643512361021,8.658159711139369,32.16678025039761,39.45720207231741,29.043259157176795,59.57652780205492
image_111.jpg,4.72269466989332,7.252570552317593,33.29021749411119,39.58250973082843,29.447418236690343,51.21651411402871
image_116.jpg,5.481777273304397,8.473765849538356,32.32440311977044,39.628018592166946,29.095248081387574,59.59844311577327
image_125.jpg,4.720840326973207,7.2942412364862,33.25751951719169,39.354843868825675,30.245537505253335,53.008400281970374
image_121.jpg,4.69275119038347,7.252926770623087,33.30970748192553,39.77418669884044,29.814809674017177,54.05202937958971
image_132.jpg,6.500903389154293,10.035135374049782,31.07008246876194,39.302564729260745,28.96042235516491,68.76071308705411
image_135.jpg,4.223380499967343,6.505721466736201,33.97057495599632,40.48711549411545,31.1110261172356,58.543086099502624
image_134.jpg,4.721093710408232,7.244292229815909,33.31341787957977,39.82869897119976,29.463705702203598,53.00672132030338
image_127.jpg,4.4570765625416975,6.884428491129951,33.55168744730653,38.533755571059515,31.598921525457737,49.17300197480634
image_113.jpg,4.8753266897721454,7.547143579679251,33.010541448593585,37.556868104737404,33.9989498398031,56.585837487753295
image_123.jpg,5.502691600108636,8.506301315946832,32.2979351612602,39.58619063046857,29.19695025777007,59.94380757525551
image_119.jpg,5.29778486457973,8.188470492534366,32.5357813487364,39.21897313300364,29.81696040304342,57.24718650559188
image_126.jpg,3.3326011296231064,5.14595517596867,34.94324968326525,38.506463617299055,32.84010595883013,40.410789174794296
image_120.jpg,5.451598671912007,8.427417387969596,32.35717752046102,39.47627151173953,29.427081944385897,59.436582858676374
image_115.jpg,5.5065014350830275,8.512066934304645,32.292198333599,39.5946972874243,29.10494354096637,59.68985933672078
image_95.jpg,4.431836265206211,6.8188583245802405,33.627882768076724,39.45465170638508,29.6811327919247,47.85284041568931
image_55.jpg,4.105505693237132,6.31659390540797,34.05523461781079,39.87161631494134,29.886532514566973,47.81098407564091
image_84.jpg,5.649445715347037,8.697973578553592,32.08487195914608,38.62001867605436,29.31066414197355,54.84304253129332
image_54.jpg,3.9967670731762777,6.146798138095506,34.204564963769506,40.11837653383485,29.842311192016343,48.121111780821465
image_25.jpg,4.628861730168361,7.129617946577734,33.37274603809273,39.298009485213655,29.686621331151358,49.13491851388062
image_9.jpg,3.787461435758974,5.85804468007959,34.35120607658494,38.44617611932071,31.427323902910018,39.9382081759984
image_6.jpg,3.035509876667039,4.691411966469938,35.27612079435437,37.692448691251045,34.349934356708914,36.89411213383898
image_152.jpg,3.289275077072692,5.08586372644191,34.952296471459626,37.6801523499773,33.70990596068261,37.34409684944607
image_5.jpg,3.361851691833949,5.195167800154803,34.98144236852116,39.73436387145855,32.59610134501283,48.76477593788072
image_149.jpg,4.671674213960404,7.208278895894583,33.27002921214787,38.66465924693158,29.757760921029753,45.415086887024465
image_106.jpg,4.595710798292056,7.097610919028697,33.36636473661154,38.77096754956225,29.866481477636295,45.75938591292762
image_60.jpg,4.3574185241862,6.699694425431518,33.75489863927304,39.99835208784726,29.523699857858894,50.269991335281084
image_117.jpg,3.764522054429322,5.8184426091460235,34.42125732550897,39.31477571025172,30.439608207021198,42.08078335943916
image_16.jpg,4.200927500960524,6.4993179130432575,33.875018037069886,38.69914825667665,32.06578965731304,49.23034153820302
image_51.jpg,4.462367099576781,6.859765237838322,33.635751955991736,40.13962100620614,29.39674046477592,52.03619560677578
image_151.jpg,4.36738401825797,6.750876480933885,33.65103889999599,38.89425358685832,30.03939712017202,44.655631036142125
image_32.jpg,5.0773234675559396,7.8318803810291655,32.95372079091899,40.81626715443698,31.427878494210518,72.41842007389931
image_148.jpg,3.277168898241102,5.067858041412202,35.00682171992266,38.79277946714133,31.951905539210003,38.41133797706144
image_11.jpg,3.743264319493702,5.7952820593741246,34.40609639579467,37.93205422613353,33.49868201419814,43.826962374937835
image_37.jpg,4.50779286548715,6.96505748746919,33.51742419610256,39.547761041495505,29.604421706106468,49.358490054967234
image_61.jpg,4.487266455076565,6.9014074597010415,33.57291559447185,39.608958979899356,29.671181695946252,49.57348044623837
image_157.jpg,5.477280873464271,8.464134241116698,32.2960647234273,39.16656098102528,28.820874040655045,55.09368621543385
image_26.jpg,5.426795829612185,8.3583577555373,32.45968734815364,39.92288620557016,30.3895406351763,65.92053772785401
image_15.jpg,4.351260836064111,6.659428489255899,33.80080829156451,40.200960063427694,29.561188120958775,51.57928381932832
image_38.jpg,2.642941154931732,4.082114164566769,35.82523120476052,39.1815859499641,32.78601128710872,36.89347777488521
image_145.jpg,3.18192507669746,4.921245100486453,35.14330577928645,39.2269113192406,31.539727764688543,38.822038439148415
image_8.jpg,5.596157123166972,8.636336523272082,32.18346586445768,39.37931393307811,29.287421442121655,59.79781859753107
image_23.jpg,4.869120343221479,7.498823140873394,33.07875511714521,39.29957004320392,29.51823513379332,51.337847680593406
image_153.jpg,4.866141331267189,7.52065931467996,33.09022359886121,39.68571057837111,29.6751134320419,54.92896819634066
image_160.jpg,3.5449483124722376,5.4894638450876805,34.66672799621509,38.85120423501065,31.33393660003772,39.6717029506917
image_62.jpg,3.6977992798271515,5.67778797777124,34.55817780994687,39.78596702306743,30.166845725780824,43.3530030582155
image_2.jpg,4.841177206804909,7.478201421181683,33.079580712933335,39.137425284850245,29.275594247612016,49.04917572109834
image_20.jpg,5.185025307105655,7.998514667196611,32.71723851108485,39.84907638447323,29.28964954055331,58.29743275420803
image_68.jpg,4.339837473126618,6.600157645503103,33.73865773111857,38.06887391963337,31.28091074307488,42.35165073677488
image_34.jpg,4.1701353060129565,6.451343010168416,33.958293777890994,40.027111247150174,29.828092520274073,49.75345418929066
image_35.jpg,3.021973743472128,4.584390784525065,35.37314364552987,37.919610073598456,34.224768052162325,37.22945368892668
image_49.jpg,4.7675915617260936,7.3405439064590725,33.205181434340574,39.36386655423193,29.385114579982957,50.06182554274037
image_42.jpg,5.124871559032945,7.923622245729035,32.811958494567115,40.04968417641178,30.45962654355493,63.76004758603213
image_156.jpg,3.714090946677643,5.744184012487418,34.511822977653694,39.871101766906826,30.18224736345605,44.54515923284834
image_52.jpg,4.272427847466844,6.570484995636183,33.870454834099796,40.196282410509816,29.555150889482768,50.83479084415255
image_31.jpg,5.400770361782704,8.277453225693668,32.51745830155995,39.96543195095889,29.929653980366258,63.80409464982449
image_19.jpg,5.068194890150242,7.814072147355033,32.8845251179312,40.1670441658141,29.3334138425443,59.356879777801474
image_128.jpg,5.31886324990538,8.21731696465869,32.48817772409315,39.11661395712094,28.87219220701428,53.02548993578023
image_155.jpg,5.522535498212977,8.53900897645602,32.333036313603515,40.070096387893905,30.697247153884746,69.59119003468705
image_7.jpg,5.224940390845363,8.074212840289736,32.63237056479917,39.365223621254465,29.652284412839887,56.78350935780609
image_59.jpg,4.173790926622367,6.420784970503887,33.93297079579245,39.22190406765121,30.044155922013072,44.50801422014741
image_4.jpg,3.0493932381324518,4.7178774551515374,35.27889320418046,38.430697138450846,33.019151154676806,37.25534156426451
image_65.jpg,5.734947624789647,8.830362595229767,32.10525790701931,40.25902644897653,30.132689182329436,71.0039752251529
image_50.jpg,5.729676701885154,8.83050728623173,32.080956449268285,40.02708385031219,29.674338829272763,67.52327719695583
image_24.jpg,4.529063212024825,6.8461023576348214,33.53033540699013,37.875138745151936,31.19317755405575,42.498380210873584
image_40.jpg,2.766852397328016,4.269286650758225,35.666550968295375,39.01102654909924,32.792292484028536,37.12309716851967
image_29.jpg,4.945170118152785,7.6048058367113756,33.047317618715596,40.07764502615224,29.535621952323826,57.882693982367066
image_154.jpg,4.705337945013757,7.274251439338426,33.317614160419296,39.885604716681804,30.719194545888307,58.5688747791293
image_36.jpg,5.180894415925078,7.991312089257702,32.7044223145097,39.59610924289964,29.20217964779749,56.05961224346248
image_159.jpg,6.186164939451867,9.577574721036283,31.4734229646546,39.78630550659087,29.519664043868367,70.93545630993395
image_13.jpg,4.08198167022251,6.223041054763223,34.08437917569832,39.08626724368282,30.28649016743283,42.943703737403
image_147.jpg,4.502357313931925,6.95065332224956,33.62314852609138,40.1176737862412,32.557437093304344,64.95693209665446
image_142.jpg,5.920888059012294,9.14695473100465,31.763998772914793,39.211140567260976,28.97361762290422,61.288899869896525
image_46.jpg,2.7652073339237697,4.205151884049796,35.71853393587948,39.01111459615011,32.86806015489153,36.92521651578119
image_12.jpg,4.277456547347739,6.606574526463725,33.76227363646733,38.32862581910715,31.87701675457707,46.624757385278215
image_143.jpg,6.474939737359305,9.996610129253892,31.12136732473705,39.50843854001059,29.339251140639792,71.444016981301
image_17.jpg,5.996132468162303,9.285032534295881,31.69085319475894,39.473446868008125,29.9250019082522,67.98868874163622
image_89.jpg,3.467550362149252,5.325939776111531,34.78444988164502,38.43447816804864,32.20151365550244,38.77618500600108
image_87.jpg,4.0295654998066395,6.214378364822739,34.097947657321235,39.20719939309914,30.21874073730669,43.49092356823464
image_86.jpg,3.346673513635872,5.104105353795995,35.034275066171986,39.984311249036,30.738891353800913,42.60571404141392
image_110.jpg,5.828341406452461,9.010798285627628,31.89260865595368,39.59412303064229,28.758225417015776,62.17906368164418
image_101.jpg,4.873700829179493,7.502546722255881,33.08149524166497,39.48347696576398,29.175686759373697,51.362465448873664
image_74.jpg,1.7451042363882696,2.645857119626833,37.02039766358357,39.73924925635152,34.174260710472964,35.29490714342364
image_78.jpg,5.2140672567171205,8.049167888547986,32.74352543937249,40.4686169794134,30.59687987719661,68.31363871170807
image_91.jpg,4.792239303965141,7.374623519140324,33.22078823570132,39.92516694935012,29.653833752500788,55.45930608076543
image_93.jpg,4.476419342182464,6.885371918522666,33.60832939355757,39.99724657148906,29.512612204278888,51.65235125270407
image_97.jpg,4.460387045230441,6.874265062962619,33.613277030805534,39.9522606941619,29.470160129551463,51.07317655237151
image_105.jpg,5.3278224626905235,8.205415794150781,32.53629534671631,39.59925540446074,29.220098000769713,57.806000415856474
image_98.jpg,4.833046165453485,7.454861805979707,33.16072123337008,39.98285211431628,29.617906885608306,56.357711993585134
image_76.jpg,4.432815504998637,6.848850973359785,33.61125194834804,39.559185843531424,29.683694192793467,48.85467509180012
image_82.jpg,4.996084299196835,7.692626620382694,32.949151132248886,39.73157458008949,29.22347841284395,54.82167821816341
image_79.jpg,6.028657979426744,9.291702719311084,31.679488573988344,39.63889107671334,29.030624452844656,65.7406222146
image_85.jpg,4.27161823408068,6.523475293793777,33.89037673487194,39.94994215313769,29.516612172802635,48.529400533883546
image_100.jpg,6.01909613196728,9.264583618010851,31.666942039700402,39.24382787509044,28.630817749393973,61.09241832705845
image_94.jpg,5.154596951926905,7.93893980246878,32.73522857709997,39.458100875100655,29.135282212056456,54.389562581943814
image_108.jpg,5.6324114085013735,8.653072077703074,32.25727860042185,40.18858844845175,31.022828187304032,72.6087997719686
image_88.jpg,4.07183219537095,6.276200656403728,34.02872882512545,38.774921603208576,30.648730882690607,42.50870316389351
image_77.jpg,5.793571901461974,8.970652170116075,31.926253516859358,39.59636501670368,28.855837102134227,62.26763959123807
image_90.jpg,3.1826790551676116,4.8967146253241065,35.16281958661766,39.20647509612441,31.62056877915323,38.80059856396627
image_104.jpg,5.21832638881758,8.046627411366572,32.76884595265427,40.45788793303729,31.853214595438452,73.13628267370223
image_150.jpg,4.136890581834302,6.333129408103514,34.04270149164965,39.871959479932066,29.911173017863835,48.03767031522678
image_138.jpg,4.219428726091927,6.49249507029376,33.880580484387885,39.26798767667174,30.098623546607122,45.610214583310544
image_92.jpg,3.2767422477175776,5.007964418991419,35.12305323340698,40.30207597159451,30.315945302011098,42.51774362052868
image_140.jpg,4.87366009150304,7.543934452582339,33.01300022402188,37.55618738995406,33.99768263911292,56.55114308147297
image_71.jpg,3.0266434094949597,4.621503694030136,35.4273536824379,40.1738236365918,30.752906510076695,40.312075360034626
image_137.jpg,4.842558622099534,7.438244751322157,33.12514327069064,39.34649270367416,29.285225617963526,50.298732752425934
image_45.jpg,4.559816550472089,7.037535641041652,33.45466792654107,39.45472693568691,29.632112967077447,49.35005857351499
image_102.jpg,4.212398549221961,6.46877412127095,33.91952049947445,39.69078925357582,29.6879145847084,46.89325718264361
image_129.jpg,3.9897509116758467,6.110692366603292,34.20304710306908,39.633355215297904,29.96156849233172,44.78216805185521
image_136.jpg,6.0429428678823625,9.31679666974639,31.62565393091542,39.22250857096725,28.696927396244465,61.599485173588135
image_81.jpg,4.823767279844466,7.42864942666789,33.13528007415848,39.301837514858335,29.57515130460074,51.03535319866462
image_141.jpg,5.41808376076374,8.349697977963197,32.44942445050447,39.921698936090394,29.500495291141288,62.36319116699086
image_22.jpg,2.9667026328151307,4.562076721957428,35.4815168620032,40.29735591709792,30.707523445355868,40.57379153817554
image_33.jpg,4.240598086318409,6.549060794508035,33.86538486868388,39.84582259454236,29.62572951878593,48.39713820451688
image_158.jpg,3.106090513532372,4.7574188593647895,35.31826998308041,40.17258348216273,30.652419017987395,40.95906187034617
image_114.jpg,5.028791912426041,7.725041027473684,32.88801030530689,39.21180780357025,29.168637480064703,51.077343054516206
image_124.jpg,4.390948793133715,6.751315048934396,33.66659245683283,39.13946096288841,30.018355629259222,46.35981629693175
image_58.jpg,3.6587407590761885,5.652990338477729,34.553750037788575,39.256715513102215,30.75343323268798,41.60997311961292
image_73.jpg,4.060254558375293,6.202142219022183,34.14392453389646,39.88704779032078,29.75556377515812,46.526472724492315
image_112.jpg,2.890147484473088,4.440721256906525,35.55727240438913,39.8080961612689,31.370057512678024,38.67339599575111
image_10.jpg,2.7837306355585723,4.247686152276392,35.731690743662845,40.2382612843193,31.04282338662983,39.029443916849246
image_67.jpg,3.9310869422841694,6.011221784721203,34.297514687440774,39.91849494680458,29.812298960784513,45.50305082453165
